frame_id,time_seconds,person_conf,bbox_center_x,bbox_center_y,bbox_width_px,bbox_height_px,pelvis_x,pelvis_y,body_scale_px,shoulder_line_angle_deg,hip_line_angle_deg,torso_lean_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,pelvis_source,shoulder_width_px,hip_width_px,torso_length_px,torso_rotation_proxy_deg,left_shoulder_x,left_shoulder_y,left_shoulder_norm_x,left_shoulder_norm_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_norm_x,right_shoulder_norm_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_norm_x,left_elbow_norm_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_norm_x,right_elbow_norm_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_norm_x,left_wrist_norm_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_norm_x,right_wrist_norm_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_norm_x,left_hip_norm_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_norm_x,right_hip_norm_y,right_hip_conf,is_consecutive,left_wrist_speed_px_per_frame,left_wrist_speed_px_per_second,left_wrist_speed_norm_per_frame,left_wrist_accel_norm_per_frame2,right_wrist_speed_px_per_frame,right_wrist_speed_px_per_second,right_wrist_speed_norm_per_frame,right_wrist_accel_norm_per_frame2
335,11.133333333333333,0.9206287264823914,1545.7548828125,1978.7135620117188,505.10302734375,1632.1861572265625,1495.0957641601562,1919.3229370117188,262.28220403618514,172.97169842824627,177.49218227177897,-85.4026229198664,46.48723500849144,14.392278885265672,hips,116.51786876572967,115.63504022269758,454.28469792612066,-4.520483843532702,1589.329345703125,1459.371337890625,0.3592831693985919,-1.7536515708768317,0.9956949949264526,1473.68701171875,1473.62841796875,-0.08162487622855512,-1.6992937842686406,0.982251524925232,1390.4820556640625,1474.10693359375,-0.39885934648338156,-1.6974693538740646,0.9802454113960266,1354.7725830078125,1573.8603515625,-0.5350083955104495,-1.3171407748333464,0.8936527967453003,1461.1871337890625,1387.64404296875,-0.12928300071176627,-2.027125309537268,0.9488365650177002,1429.17724609375,1469.4736328125,-0.25132668954281,-1.7151346804190968,0.8260087370872498,1552.85791015625,1916.7930908203125,0.22022899421771192,-0.009645512171528137,0.9984470009803772,1437.3336181640625,1921.852783203125,-0.22022899421771192,0.009645512171528137,0.9974315762519836,True,37.393202830506226,1121.7960849151868,0.09541424639365043,0.03234439437304888,28.442617157195798,853.2785147158739,0.08217923110163856,0.04318681556351434
336,11.166666666666666,0.9223032593727112,1561.899658203125,1994.9649658203125,515.03466796875,1651.152099609375,1483.1880493164062,1928.2485961914062,264.7879618716461,169.54946546213338,177.20580806525984,-84.31309517937885,54.48195914223643,9.190233624385183,hips,115.57091376781874,116.78789884094843,459.25337509368507,-7.656342603126461,1585.5234375,1460.7740478515625,0.38648051618449347,-1.7654675274340774,0.9948439598083496,1471.86962890625,1481.737060546875,-0.04274522274408671,-1.6862984725150545,0.9743207097053528,1384.3209228515625,1462.17431640625,-0.3733822556207024,-1.7601792637804363,0.9766555428504944,1364.8194580078125,1580.98974609375,-0.44703161908082517,-1.3114601118686329,0.8433302044868469,1433.1571044921875,1392.7371826171875,-0.18894720315295477,-2.022416010867608,0.9399953484535216,1432.125732421875,1494.761962890625,-0.1928422898593982,-1.6371085386083775,0.7641105651855469,1541.5125732421875,1925.4019775390625,0.22026878984042944,-0.01075055917279059,0.9980018734931946,1424.863525390625,1931.09521484375,-0.22026878984042944,0.01075055917279059,0.996366024017334,True,28.48899109940815,854.6697329822445,0.059849766473255246,-0.03556447992039518,25.459638838116728,763.7891651435018,0.09751155732627564,0.01533232622463708
337,11.2,0.9210033416748048,1566.986083984375,2000.59130859375,525.7294921875,1660.18505859375,1476.9146118164062,1923.6031494140625,261.00525878654287,169.26457491337493,179.25456268293658,-83.00759309409537,48.0947461295711,0.3849027139692324,hips,98.17245622520814,106.96425292464828,458.2482205084313,-9.989987769561651,1580.9278564453125,1459.6197509765625,0.39851014923025396,-1.7776783525153343,0.9932090640068054,1484.4736328125,1477.90673828125,0.028961182741056267,-1.7076146787422204,0.9586743116378784,1371.87744140625,1470.698974609375,-0.40243315747158365,-1.7352300750962444,0.976885974407196,1371.5723876953125,1620.15576171875,-0.4036019220871157,-1.1626102443532755,0.8060939908027649,1433.4342041015625,1394.333251953125,-0.16658824391888288,-2.027813155649054,0.9544577598571776,1436.4638671875,1537.2586669921875,-0.1549805732534606,-1.4802172347716485,0.7760915160179138,1530.3922119140625,1922.9073486328125,0.20489089126511306,-0.0026658496632784114,0.9969848990440368,1423.43701171875,1924.2989501953125,-0.20489089126511306,0.0026658496632784114,0.9937384128570556,True,1.6199449122225575,48.59834736667673,0.023001135402905243,-0.03684863107035,42.717552279367354,1281.5265683810205,0.16139513872461322,0.06388358139833758
338,11.233333333333333,0.9273706078529358,1563.1820068359375,2010.3200073242188,541.243408203125,1660.5777587890625,1473.9534912109375,1929.7499389648438,259.5586296988749,165.47570984295416,178.58607077212545,-83.09435959875807,56.328173582863585,9.925758126852266,hips,96.69963733318221,103.97281970048418,456.02133680200905,-13.110360929171293,1575.587646484375,1464.9111328125,0.3915653098929812,-1.7908817236846382,0.99314284324646,1481.9783935546875,1489.1624755859375,0.03091749387435137,-1.6974487185806564,0.961368441581726,1360.0302734375,1481.230712890625,-0.4389113084223195,-1.7280073738814432,0.976293683052063,1374.036865234375,1642.04638671875,-0.38494819491257165,-1.1084337769076336,0.8017016053199768,1401.910888671875,1406.729248046875,-0.2775581094053479,-2.0150387275689794,0.9575338959693908,1420.50634765625,1543.729248046875,-0.20591549437864512,-1.4872196365260826,0.7843144536018372,1525.924072265625,1928.4671630859373,0.200226750753696,-0.0049421430541326285,0.996539831161499,1421.98291015625,1931.03271484375,-0.200226750753696,0.0049421430541317524,0.9929240942001344,True,33.87300008614294,1016.1900025842881,0.11170271732978185,0.0887015819268766,17.219490375022893,516.5847112506868,0.05141400412688425,-0.10998113459772897
339,11.266666666666667,0.933792769908905,1562.5677490234375,2024.233154296875,555.948486328125,1673.89794921875,1471.0366821289062,1940.7039794921875,261.4272434442899,163.45521535515212,177.3046841669453,-83.35140756312812,57.449060024073454,4.378050094080196,hips,98.06744499469342,104.37999958389231,456.1268721728436,-13.849468811793173,1570.8504638671875,1473.6815185546875,0.3818032903657631,-1.786433788554338,0.9951974749565125,1476.84326171875,1501.607666015625,0.022211073005790734,-1.679611916843448,0.9638117551803588,1360.6796875,1509.4140625,-0.42213272486432085,-1.6497512321591505,0.9769020676612854,1385.0894775390625,1661.0751953125,-0.3287614689941796,-1.0696237335313385,0.7423272132873535,1396.59033203125,1424.4097900390625,-0.2847689059366177,-1.9749058386225429,0.9445273280143738,1432.882568359375,1590.9951171875,-0.14594543884123495,-1.3376909678474669,0.677291750907898,1523.1689453125,1938.249755859375,0.19941404153887704,-0.009387788359308829,0.9973887801170348,1418.9044189453125,1943.158203125,-0.19941404153887704,0.009387788359308829,0.9940999150276184,True,18.463745235016766,553.912357050503,0.040775536315324885,-0.07092718101445697,48.85932075368165,1465.7796226104495,0.16110627026270358,0.10969226613581932
340,11.3,0.9355459213256836,1563.84326171875,2028.4991455078125,577.94677734375,1670.076416015625,1469.1505126953125,1947.6719360351562,255.39765395448043,158.36150664300413,176.7662986311179,-83.7666173109205,34.99231781350626,10.355928339598755,hips,79.99158244887276,93.27620390505463,456.35089857392063,-18.40479198811377,1555.877685546875,1479.2706298828125,0.3395770145446203,-1.8340078653808896,0.9947403073310852,1481.523193359375,1508.7674560546875,0.04844477023374571,-1.718514141318991,0.9581841230392456,1343.682373046875,1538.0986328125,-0.4912658268615095,-1.6036690113670917,0.9700890183448792,1399.8277587890625,1691.385986328125,-0.2714306605126663,-1.0034780889283703,0.6695958971977234,1396.4654541015625,1474.095947265625,-0.284595639264191,-1.854269142401507,0.9321916699409484,1418.8931884765625,1613.4466552734375,-0.1967806807955541,-1.3086466362815055,0.6087775826454163,1515.71435546875,1945.0411376953125,0.18231899178579214,-0.01030079289730922,0.996238112449646,1422.586669921875,1950.302734375,-0.18231899178579214,0.01030079289730922,0.991208553314209,True,49.686314156314836,1490.589424689445,0.1206368206496933,0.07986128433436843,26.453247663187618,793.5974298956286,0.058547374156896856,-0.10255889610580672
341,11.333333333333334,0.9324520230293274,1567.3571166992188,2033.3331298828125,588.0894775390625,1665.174072265625,1477.174072265625,1954.8926391601562,249.55567073224765,166.51550681263078,-179.81310784982404,-84.45741901876502,32.60712511847471,29.769134018075434,hips,56.004818662703705,82.81782339808905,453.16378479446297,-13.671385337545189,1548.173583984375,1497.31787109375,0.28450370015805626,-1.8335578859970916,0.995372474193573,1493.712646484375,1510.377197265625,0.06627208338012285,-1.7812275737523076,0.9456110000610352,1329.5797119140625,1581.818115234375,-0.5914285975489569,-1.4949551049315124,0.980048418045044,1393.150634765625,1662.6162109375,-0.3366921587213705,-1.1711872840439055,0.6528005599975586,1400.296875,1485.401123046875,-0.30805630278827767,-1.8813097483847856,0.9599029421806335,1401.95947265625,1525.572021484375,-0.30139407126546114,-1.7203400604605228,0.6353017687797546,1518.582763671875,1955.0277099609373,0.16592967526944344,0.0005412451673997114,0.9966005682945251,1435.765380859375,1954.757568359375,-0.16592967526944344,-0.0005412451674006224,0.9904435276985168,True,11.936782880908288,358.10348642724864,0.035799400901877304,-0.084837419747816,89.4913515097685,2684.740545293055,0.4247769261363587,0.36622955197946183
342,11.366666666666667,0.934709370136261,1567.1339721679688,2039.1173706054688,587.6531982421875,1651.2628173828125,1486.2841796875,1971.4814453125,248.46313136274662,169.76619393065832,179.87294086837338,-86.21364027666036,36.039935772980186,24.443936519928045,hips,58.506217687761094,84.11055837979012,449.15814883501827,-10.106746937715059,1544.732666015625,1518.1064453125,0.2352400777030877,-1.8247174037989964,0.9958914518356324,1487.1572265625,1528.5009765625,0.0035137884249127694,-1.782882097317149,0.9624758958816528,1340.0548095703125,1628.872802734375,-0.588535487398725,-1.3789113930063512,0.9822558164596558,1400.601806640625,1681.0146484375,-0.34484944537619155,-1.1690539166993337,0.730847954750061,1392.18701171875,1519.766357421875,-0.3787168239112778,-1.8180366858177375,0.970580518245697,1412.8118896484375,1545.063232421875,-0.29570701148330847,-1.716223290561652,0.7393665909767151,1528.33935546875,1971.38818359375,0.1692612322423445,-0.00037535435635253857,0.9964388608932496,1444.22900390625,1971.57470703125,-0.1692612322423445,0.00037535435635253857,0.991111695766449,True,35.30919449788183,1059.2758349364549,0.09484929990246388,0.059049899000586575,22.308793297317532,669.2637989195259,0.007020715303017762,-0.4177562108333409
343,11.4,0.9344434142112732,1561.0316162109375,2039.9058837890625,602.359619140625,1637.133544921875,1497.196533203125,1982.408935546875,238.3702760488426,170.15899331203843,179.8855346711797,-88.39256503621418,29.386054319261618,19.48594680271388,hips,41.604609060713166,67.45716586721649,430.96793288630306,-9.726541359141265,1529.781982421875,1548.05517578125,0.13670097530143888,-1.822180881632343,0.9872593879699708,1488.78955078125,1555.166015625,-0.03526858533382069,-1.7923498139270182,0.9516649842262268,1333.511474609375,1661.6070556640625,-0.6866840165936233,-1.345813266655275,0.9606321454048156,1413.47705078125,1698.3306884765625,-0.3512161155727348,-1.1917519741937297,0.6848176717758179,1391.913330078125,1562.707275390625,-0.44167924319317076,-1.7607130683955419,0.9502445459365844,1430.385498046875,1581.87109375,-0.28028257660179184,-1.6803179005204654,0.6661953330039978,1530.925048828125,1982.341552734375,0.1414963148261361,-0.0002826812705716425,0.9883943796157836,1463.468017578125,1982.476318359375,-0.1414963148261361,0.0002826812705716425,0.9780610799789428,True,42.941790107531986,1288.2537032259595,0.08514847829641545,-0.009700821606048432,40.7878703500454,1223.636110501362,0.039078257707117446,0.032057542404099686
344,11.433333333333334,0.9392659068107604,1551.6769409179688,2043.8051147460938,615.5299072265625,1628.1002197265625,1503.051513671875,1998.5813598632812,235.19530516068403,-170.88951602988058,-173.68812359170875,-88.97107536112796,28.365622921536065,27.899706774621713,hips,26.86354585039946,63.36555538972746,432.8131961940337,2.798607561828163,1524.0859375,1567.9647216796875,0.08943385929304332,-1.8308895999832948,0.991413712501526,1497.561279296875,1563.711181640625,-0.02334329918383832,-1.8489747400593541,0.958746373653412,1334.947021484375,1710.57177734375,-0.7147442508372011,-1.2245549813282404,0.970852792263031,1440.6478271484375,1714.354736328125,-0.265327092650951,-1.2084706509807852,0.6790719032287598,1382.8255615234375,1606.0865478515625,-0.511174966125705,-1.6688037703115233,0.9632892608642578,1424.349853515625,1585.39794921875,-0.3346225814434582,-1.7567672550361786,0.6673696041107178,1534.542236328125,2002.0645751953125,0.1338917995609467,0.014809884617601266,0.9895992279052734,1471.560791015625,1995.09814453125,-0.1338917995609467,-0.014809884617601266,0.9783161282539368,True,44.32097490515994,1329.6292471547983,0.11522575484765787,0.030077276551242427,6.990544642948775,209.71633928846325,0.09379413591510678,0.05471587820798934
345,11.466666666666667,0.9396854639053344,1541.423828125,2047.0520629882812,630.31494140625,1619.8280029296875,1500.394287109375,2009.8101806640625,236.8346563087253,-168.8381485020511,-170.87647438089465,-89.24294550775868,27.6731783682,28.003090227019396,hips,30.04886519833008,68.7123118850287,433.4131995642618,2.038325878843551,1520.861083984375,1579.34326171875,0.08641808253062656,-1.8175841561978932,0.994224488735199,1491.380615234375,1573.5263671875,-0.03805892269098593,-1.8421451500233381,0.9641063213348388,1341.3736572265625,1746.380615234375,-0.6714415548859602,-1.1122931480361322,0.9783480763435364,1443.427490234375,1743.4295654296875,-0.24053404076446083,-1.1247535279935346,0.6628027558326721,1381.1044921875,1633.461181640625,-0.5036838644356806,-1.5890790853381211,0.9718106389045716,1415.0653076171875,1612.71337890625,-0.3602892449192786,-1.6766836743697588,0.652824878692627,1534.3157958984375,2015.2578125,0.14322865292503556,0.023001835630154784,0.9912592768669128,1466.4727783203125,2004.362548828125,-0.14322865292503556,-0.023001835630154784,0.9793557524681092,True,27.42868306616974,822.8604919850922,0.08007585153239707,-0.0351499033152608,28.85022515601826,865.5067546805478,0.0840961206378509,-0.00969801527725589
346,11.5,0.9397013783454896,1534.4025268554688,2049.622314453125,635.4779052734375,1613.689453125,1495.9385375976562,2014.887939453125,239.72404045334423,-172.881844013374,-168.69510125335216,-89.54410004480617,27.013048743390907,31.195669289930056,hips,38.82105528964747,76.02571762543843,432.50746604411296,-4.186742760021843,1518.640869140625,1584.7994384765625,0.09470193936342877,-1.7940983314114778,0.9962199330329896,1480.1190185546875,1579.9888916015625,-0.06599054067774061,-1.8141653504134216,0.9648825526237488,1351.046875,1761.7421875,-0.604410230712157,-1.0559881748797444,0.9850399494171144,1432.2109375,1771.95751953125,-0.2658373352006767,-1.0133752937855842,0.6182058453559875,1385.9193115234375,1643.504638671875,-0.4589411469377891,-1.549211752308712,0.9786262512207032,1395.8218994140625,1654.2802734375,-0.41763286650042397,-1.5042615890074131,0.6059943437576294,1533.2138671875,2022.339599609375,0.15549266364504807,0.031084325719515242,0.9928973913192748,1458.6632080078125,2007.436279296875,-0.15549266364504807,-0.031084325719515242,0.9794387817382812,True,11.137931332894933,334.137939986848,0.05992758139599774,-0.020148270136399332,45.8051905382366,1374.155716147098,0.1817076400615605,0.09761151942370962
347,11.533333333333333,0.9382659196853638,1530.3580932617188,2056.7122802734375,636.9090576171875,1599.743408203125,1497.7216796875,2014.5802001953125,241.6713168902907,-166.2824222100115,-163.55287779463572,-90.61504422255467,29.887259959403867,44.338635332837704,hips,41.83525936545914,83.40678172980019,429.0236194315199,-2.729544415375784,1513.4373779296875,1590.5416259765625,0.06502922417277103,-1.7546086133641041,0.9981746673583984,1472.79541015625,1580.6209716796875,-0.10314119959285672,-1.7956588067611907,0.9729149341583252,1359.7899169921875,1783.3359375,-0.5707411391229689,-0.9568543990691635,0.9883860349655152,1418.157958984375,1794.1483154296875,-0.32922285410992236,-0.9121143857783189,0.6092784404754639,1375.97998046875,1677.10986328125,-0.5037490620950105,-1.396402110339229,0.975071907043457,1368.08837890625,1707.3753662109375,-0.5364033367687504,-1.2711679562859912,0.5533415675163269,1537.7186279296875,2026.3876953125,0.16550142878703533,0.048857660350928776,0.9965732097625732,1457.7247314453125,2002.772705078125,-0.16550142878703533,-0.048857660350928776,0.9886000156402588,True,35.04427803310005,1051.3283409930016,0.15924363704581215,0.09931605564981441,59.901895098378915,1797.0568529513675,0.2616086126698212,0.0799009726082607
348,11.566666666666666,0.9488630890846252,1527.4033203125,2053.1405639648438,632.25,1603.4410400390625,1490.636474609375,2015.751953125,231.15992953516255,-149.07664862516611,-162.4506490747724,-90.14141363933,29.355737290103665,58.584509513781946,hips,26.7176941824769,61.459599060559476,434.0486853241936,13.374000449606285,1501.025146484375,1588.569580078125,0.04494149092314783,-1.8479949094373418,0.996657133102417,1478.105224609375,1574.839599609375,-0.054210303771933914,-1.9073909323395786,0.9557853937149048,1361.498779296875,1793.9461669921875,-0.558650868133512,-0.9595338888484686,0.989543080329895,1432.525390625,1799.5546875,-0.2513890885034879,-0.9352713770926872,0.5869107842445374,1369.664306640625,1697.4169921875,-0.5233267210801278,-1.3771199947051245,0.987934112548828,1367.309814453125,1738.991943359375,-0.5335122761295459,-1.1972663701799842,0.6330485939979553,1519.93603515625,2025.017822265625,0.12675017078346246,0.04008423587625093,0.9914541244506836,1461.3369140625,2006.486083984375,-0.12675017078346246,-0.04008423587625093,0.9716781377792358,True,21.266575190150327,637.9972557045098,0.027478804825984034,-0.13176483221982813,31.626161847286657,948.7848554185997,0.07395811423098302,-0.1876504984388382
349,11.6,0.9421757459640504,1523.44482421875,2049.1026611328125,625.754150390625,1607.248779296875,1483.20947265625,2006.83056640625,233.6706662005529,-150.52148212463644,-164.1121334366563,-91.02267135427785,36.295899727997565,56.452045283374055,hips,32.52655287374737,65.52913757688702,431.0001110339528,13.590651312019872,1489.6748046875,1583.9022216796875,0.027668565063708038,-1.809933405862656,0.997208058834076,1461.359130859375,1567.89599609375,-0.09350913468154995,-1.8784324855554395,0.9562197327613832,1363.5577392578125,1797.291015625,-0.5120528620213879,-0.89673023228944,0.990032970905304,1435.1083984375,1800.058837890625,-0.2058498612635709,-0.8848852612854654,0.5518715977668762,1354.07470703125,1702.4835205078125,-0.5526357575159533,-1.3024614978297067,0.9870124459266664,1361.910888671875,1738.6409912109375,-0.5191006040966557,-1.1477246141162323,0.584403395652771,1514.722412109375,2015.800048828125,0.13486048533827666,0.03838514507497808,0.9928897619247437,1451.696533203125,1997.861083984375,-0.13486048533827666,-0.03838514507497808,0.9747633934020996,True,16.392233685533945,491.76701056601837,0.08020542857246833,0.0527266237464843,5.410320415829253,162.3096124748776,0.05159536689145534,-0.02236274733952768
350,11.633333333333333,0.9402969479560852,1522.155029296875,2047.0682373046875,617.170166015625,1611.722900390625,1477.587158203125,1987.8616943359375,228.70652870411124,-132.38605844788106,-164.71725135979256,-92.11350692216313,41.81204003264022,72.13577839045328,hips,17.287551614769807,54.48233231056621,419.94088659161645,32.3311929119115,1467.927001953125,1574.5909423828125,-0.04223821814242047,-1.806991493836162,0.9969411492347716,1456.2730712890625,1561.822021484375,-0.0931940466887046,-1.8628225231066786,0.9674683809280396,1365.4964599609375,1787.914306640625,-0.49010712058510886,-0.8742530824469561,0.9892984628677368,1438.41845703125,1797.75390625,-0.17126184107559717,-0.8312302633559236,0.6805364489555359,1340.1939697265625,1700.614013671875,-0.6007401242765341,-1.2559662476259643,0.9886934161186218,1343.48974609375,1759.02978515625,-0.5863296201870273,-1.000548215550674,0.7459649443626404,1503.864990234375,1995.0419921875,0.11489760340530947,0.031395246529459596,0.995141625404358,1451.309326171875,1980.681396484375,-0.11489760340530947,-0.031395246529459596,0.9860434532165528,True,14.006067397073322,420.1820219121997,0.06690170695090729,-0.013303721621561043,27.478016894019508,824.3405068205852,0.161804304328431,0.11020893743697566
351,11.666666666666666,0.9347491264343262,1517.921630859375,2045.3004150390625,615.10546875,1614.528076171875,1468.2096557617188,1982.1183471679688,232.13511599351497,-147.32914093401075,-167.28004305392741,-93.31767485804899,48.15386336141766,77.93191423814605,hips,22.51103659163379,60.638212944061195,420.2526784984713,19.950902119916663,1453.363525390625,1568.6458740234375,-0.06395469426309675,-1.7811715878268164,0.996979594230652,1434.4140625,1556.494140625,-0.14558587190514888,-1.8335192619235565,0.9754122495651244,1366.980224609375,1791.04150390625,-0.43607978361693345,-0.8231276963156955,0.9892906546592712,1438.0574951171875,1807.01806640625,-0.12989056186300393,-0.754303285878602,0.767889678478241,1322.808837890625,1704.0750732421875,-0.6263628716783881,-1.1977648135474204,0.9881354570388794,1333.98388671875,1786.3450927734375,-0.5782225944941417,-0.8433590650713977,0.8097317814826965,1497.78466796875,1988.794189453125,0.1274043010703192,0.02875843345193301,0.9963750243186952,1438.6346435546875,1975.4425048828125,-0.1274043010703192,-0.02875843345193301,0.9910066723823548,True,17.726300863467802,531.789025904034,0.06359191861564104,-0.0033097883352662533,28.922091775645427,867.6627532693628,0.15739807144301887,-0.004406232885412115
352,11.7,0.9308156371116638,1509.848876953125,2037.2652587890625,619.89892578125,1626.182373046875,1458.201171875,1981.9752197265625,236.2994470896896,-155.560400446067,-169.2452327176773,-94.65477503733113,56.34168257575806,83.85931128601277,hips,30.036820280128854,66.05330091766048,418.1495464740836,13.684832271610304,1437.9403076171875,1571.41845703125,-0.08574232613469597,-1.7374427564338817,0.9969084858894348,1410.5948486328125,1558.9912109375,-0.20146607970740654,-1.7900338489937941,0.9722354412078856,1354.370849609375,1796.179443359375,-0.43940146091926846,-0.7862725819103039,0.9877869486808776,1422.010009765625,1800.632568359375,-0.1531580482100676,-0.7674273198716256,0.7288013100624084,1297.248291015625,1717.400390625,-0.6811394729937048,-1.119659112029749,0.9837815761566162,1322.688232421875,1794.6690673828125,-0.5734797144984001,-0.7926643699367449,0.7524923086166382,1490.647705078125,1988.13818359375,0.13731108389267463,0.02608116076060174,0.9969172477722168,1425.754638671875,1975.812255859375,-0.13731108389267463,-0.02608116076060174,0.992135763168335,True,28.825433906565173,864.7630171969552,0.09539903910011216,0.031807120484471124,14.031406176575116,420.9421852972535,0.050916078260696704,-0.10648199318232217
353,11.733333333333333,0.9338873028755188,1499.7741088867188,2039.770751953125,627.5228271484373,1621.06494140625,1452.0795288085938,1980.9181518554688,232.22505762575358,-142.0751219764318,-168.75885455987975,-97.33499620701048,61.27365396810461,85.23656472341166,hips,21.79807980841197,59.18387989994465,409.4299164252866,26.68373258344795,1408.40478515625,1581.53759765625,-0.1880707624701231,-1.719799569789956,0.9953061938285828,1391.2100830078125,1568.139892578125,-0.2621140303423952,-1.7774923322123313,0.9699708819389344,1333.365234375,1803.493408203125,-0.511203638605227,-0.7640206679947336,0.9863538146018982,1398.657958984375,1812.29736328125,-0.23004222873446858,-0.7261093626078999,0.7978852987289429,1269.808349609375,1734.361572265625,-0.7848902313244814,-1.0617139343644233,0.9849817752838136,1293.359130859375,1806.7490234375,-0.6834766220835972,-0.7500014434215541,0.8383308053016663,1481.103759765625,1986.686767578125,0.12498320058038596,0.024840625648386166,0.996460735797882,1423.0552978515625,1975.1495361328125,-0.12498320058038596,-0.024840625648386166,0.9922513365745544,True,32.25882928788191,967.7648786364573,0.11883544702182668,0.023436407921714517,31.719418921957274,951.5825676587182,0.11798069747694734,0.06706461921625063
354,11.766666666666667,0.932858109474182,1486.171142578125,2046.233154296875,648.24755859375,1603.2216796875,1430.0051879882812,1995.5929565429688,234.54492803486,-168.31808215941254,-173.63227708678716,-96.51345951124772,68.46505434240977,78.01793455681558,hips,34.48479974067708,68.28443614784496,410.0394694910467,5.314194927374615,1400.376953125,1591.69140625,-0.12632221515733505,-1.7220647390547605,0.9971055388450624,1366.6064453125,1584.708984375,-0.2703053236195259,-1.7518348216291413,0.9865484833717346,1316.2591552734375,1813.43896484375,-0.48496479402845105,-0.7766272893871554,0.9865695834159852,1383.041748046875,1826.662841796875,-0.20023217016411524,-0.7202462920920036,0.8541679978370667,1244.506103515625,1748.1287841796875,-0.7908893448554379,-1.0550821731114182,0.9776152968406676,1266.81640625,1810.129638671875,-0.6957676855584223,-0.7907368512506425,0.821036696434021,1463.936767578125,1999.379638671875,0.14466985013975897,0.016144805008716463,0.9974857568740844,1396.0736083984375,1991.8062744140625,-0.14466985013975897,-0.016144805008716463,0.99534410238266,True,28.80520406585226,864.1561219755678,0.00894257348161957,-0.1098928735402071,26.757144635629743,802.7143390688923,0.04254930895260629,-0.07543138852434104
355,11.8,0.9282415509223938,1467.15771484375,2058.6446533203125,663.90625,1579.257568359375,1423.0126953125,1988.5447998046875,222.53067733969135,-102.8628238967206,-170.84353979781605,-99.72281381354213,70.89263200852125,84.36430646523817,hips,13.99749557465495,50.24696258953894,403.8391983028443,67.98071590109544,1356.36962890625,1597.329345703125,-0.29947810882955195,-1.7580293143330308,0.9961225390434264,1353.2535400390625,1583.68310546875,-0.31348107194654645,-1.8193522761714298,0.9817873239517212,1307.6904296875,1826.8912353515625,-0.5182308659806102,-0.726432716538952,0.98521888256073,1378.00634765625,1841.368896484375,-0.20224783474481658,-0.6613735466937425,0.8521502614021301,1222.8197021484375,1775.73486328125,-0.8996197538125023,-0.9563173000124597,0.9818245768547058,1249.59716796875,1841.035400390625,-0.7792881836198815,-0.6628721989143571,0.8704670071601868,1447.8160400390625,1992.542724609375,0.1114603389657615,0.017965724332850964,0.9975388050079346,1398.2093505859375,1984.546875,-0.1114603389657615,-0.017965724332850964,0.9954076409339904,True,35.10549255630061,1053.1647766890183,0.14689044213366578,0.13794786865204622,35.378924155528225,1061.3677246658467,0.1527253839854834,0.11017607503287712
356,11.833333333333334,0.931114912033081,1445.5619506835938,2062.3087158203125,677.1146240234375,1566.002197265625,1402.57568359375,1992.6775512695312,225.59608141648516,-156.0564379657863,-176.19888672956387,-100.11159893448597,77.5264438021043,79.43815903886485,hips,18.797675217189695,59.691613516564104,401.9730752124209,20.142448763777566,1340.5928955078125,1600.762451171875,-0.27475117341026734,-1.7372424983487214,0.9972648620605468,1323.412841796875,1593.1336669921875,-0.35090521652602724,-1.7710586184328447,0.994373083114624,1291.1524658203125,1834.3173828125,-0.49390582085392276,-0.701963294143722,0.9842536449432372,1363.35693359375,1851.324462890625,-0.1738449965697593,-0.6265759914417425,0.9413105845451356,1188.17529296875,1787.548828125,-0.9503728490265033,-0.9092743183150952,0.9814010858535768,1222.622314453125,1846.981689453125,-0.7976794987338602,-0.6458262080688769,0.9426734447479248,1432.3558349609375,1994.6561279296875,0.13200650995443822,0.008770438953252439,0.9977641105651855,1372.7955322265625,1990.698974609375,-0.13200650995443822,-0.008770438953252439,0.9972430467605592,True,36.603344829932915,1098.1003448979875,0.06920201442718292,-0.07768842770648286,27.622474107223514,828.6742232167054,0.025076009960236043,-0.12764937402524737
